Scientific_Name,Common_Name,Common_Name2,Species_Code,Order,Audio_URL,Img_URL,Info_URL
Bonasa umbellus,Ruffed grouse,Ruffed grouse,rufgro,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521923.mp3,https://s3.amazonaws.com/com-aab-media/photo/75366891-1280px.jpg,https://www.allaboutbirds.org/guide/Ruffed_grouse
Arenaria interpres,Ruddy turnstone,Ruddy turnstone,rudtur,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522169.mp3,https://s3.amazonaws.com/com-aab-media/photo/75366981-1280px.jpg,https://www.allaboutbirds.org/guide/Ruddy_turnstone
Aimophila ruficeps,Rufous-crowned sparrow,Rufous-crowned sparrow,rucspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522996.mp3,https://s3.amazonaws.com/com-aab-media/photo/75367041-1280px.jpg,https://www.allaboutbirds.org/guide/Rufous-crowned_sparrow
Regulus calendula,Ruby-crowned kinglet,Ruby-crowned kinglet,ruckin,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522771.mp3,https://s3.amazonaws.com/com-aab-media/photo/75367831-1280px.jpg,https://www.allaboutbirds.org/guide/Ruby-crowned_kinglet
Archilochus colubris,Ruby-throated hummingbird,Ruby-throated hummingbird,rthhum,Caprimulgiformes,https://s3.amazonaws.com/com-aab-media/sound/507200.mp3,https://s3.amazonaws.com/com-aab-media/photo/75367911-1280px.jpg,https://www.allaboutbirds.org/guide/Ruby-throated_hummingbird
Platalea ajaja,Roseate spoonbill,Roseate spoonbill,rosspo1,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522047.mp3,https://s3.amazonaws.com/com-aab-media/photo/75367951-1280px.jpg,https://www.allaboutbirds.org/guide/Roseate_spoonbill
Anser rossii,Rosss goose,Ross's goose,rosgoo,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521828.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368001-1280px.jpg,https://www.allaboutbirds.org/guide/Rosss_goose
Salpinctes obsoletus,Rock wren,Rock wren,rocwre,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522733.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368071-1280px.jpg,https://www.allaboutbirds.org/guide/Rock_wren
Pheucticus ludovicianus,Rose-breasted grosbeak,Rose-breasted grosbeak,robgro,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523101.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368171-1280px.jpg,https://www.allaboutbirds.org/guide/Rose-breasted_grosbeak
Rallus obsoletus,Ridgways rail,Ridgway's rail,ridrai1,Gruiformes,https://s3.amazonaws.com/com-aab-media/sound/522089.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368281-1280px.jpg,https://www.allaboutbirds.org/guide/Ridgways_rail
Larus delawarensis,Ring-billed gull,Ring-billed gull,ribgul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522264.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368361-1280px.jpg,https://www.allaboutbirds.org/guide/Ring-billed_gull
Agelaius phoeniceus,Red-winged blackbird,Red-winged blackbird,rewbla,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523123.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368471-1280px.jpg,https://www.allaboutbirds.org/guide/Red-winged_blackbird
Gavia stellata,Red-throated loon,Red-throated loon,retloo,Gaviiformes,https://s3.amazonaws.com/com-aab-media/sound/521944.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368501-1280px.jpg,https://www.allaboutbirds.org/guide/Red-throated_loon
Buteo jamaicensis,Red-tailed hawk,Red-tailed hawk,rethaw,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/506024.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368521-1280px.jpg,https://www.allaboutbirds.org/guide/Red-tailed_hawk
Buteo lineatus,Red-shouldered hawk,Red-shouldered hawk,reshaw,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522075.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368571-1280px.jpg,https://www.allaboutbirds.org/guide/Red-shouldered_hawk
Sphyrapicus nuchalis,Red-naped sapsucker,Red-naped sapsucker,rensap,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522462.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368621-1280px.jpg,https://www.allaboutbirds.org/guide/Red-naped_sapsucker
Podiceps grisegena,Red-necked grebe,Red-necked grebe,rengre,Podicipediformes,https://s3.amazonaws.com/com-aab-media/sound/521965.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368731-1280px.jpg,https://www.allaboutbirds.org/guide/Red-necked_grebe
Melanerpes erythrocephalus,Red-headed woodpecker,Red-headed woodpecker,rehwoo,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522440.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368891-1280px.jpg,https://www.allaboutbirds.org/guide/Red-headed_woodpecker
Cardellina rubrifrons,Red-faced warbler,Red-faced warbler,refwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522973.mp3,https://s3.amazonaws.com/com-aab-media/photo/75368981-1280px.jpg,https://www.allaboutbirds.org/guide/Red-faced_warbler
Vireo olivaceus,Red-eyed vireo,Red-eyed vireo,reevir,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522635.mp3,https://s3.amazonaws.com/com-aab-media/photo/75369081-1280px.jpg,https://www.allaboutbirds.org/guide/Red-eyed_vireo
Anser albifrons,Greater White-fronted Goose,Greater white-fronted goose,gwfgoo,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521825.mp3,https://s3.amazonaws.com/com-aab-media/photo/75374751-1280px.jpg,https://www.allaboutbirds.org/guide/Greater_White-fronted_Goose
Falco rusticolus,Gyrfalcon,Gyrfalcon,gyrfal,Falconiformes,https://s3.amazonaws.com/com-aab-media/sound/522510.mp3,https://s3.amazonaws.com/com-aab-media/photo/75374781-1280px.jpg,https://www.allaboutbirds.org/guide/Gyrfalcon
Picoides villosus,Hairy woodpecker,Hairy woodpecker,haiwoo,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522477.mp3,https://s3.amazonaws.com/com-aab-media/photo/75374801-1280px.jpg,https://www.allaboutbirds.org/guide/Hairy_woodpecker
Empidonax hammondii,Hammonds flycatcher,Hammond's flycatcher,hamfly,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522551.mp3,https://s3.amazonaws.com/com-aab-media/photo/75374891-1280px.jpg,https://www.allaboutbirds.org/guide/Hammonds_flycatcher
Zonotrichia querula,Harriss sparrow,Harris's sparrow,harspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523074.mp3,https://s3.amazonaws.com/com-aab-media/photo/75374981-1280px.jpg,https://www.allaboutbirds.org/guide/Harriss_sparrow
Piranga flava,Hepatic tanager,Hepatic tanager,heptan,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523089.mp3,https://s3.amazonaws.com/com-aab-media/photo/75375011-1280px.jpg,https://www.allaboutbirds.org/guide/Hepatic_tanager
Catharus guttatus,Hermit thrush,Hermit thrush,herthr,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522797.mp3,https://s3.amazonaws.com/com-aab-media/photo/75375121-1280px.jpg,https://www.allaboutbirds.org/guide/Hermit_thrush
Setophaga occidentalis,Hermit warbler,Hermit warbler,herwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522956.mp3,https://s3.amazonaws.com/com-aab-media/photo/75375131-1280px.jpg,https://www.allaboutbirds.org/guide/Hermit_warbler
Lophodytes cucullatus,Hooded Merganser,Hooded merganser,hoomer,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521895.mp3,https://s3.amazonaws.com/com-aab-media/photo/75375181-1280px.jpg,https://www.allaboutbirds.org/guide/Hooded_Merganser
Icterus cucullatus,Hooded oriole,Hooded oriole,hooori,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/534002.mp3,https://s3.amazonaws.com/com-aab-media/photo/75375271-1280px.jpg,https://www.allaboutbirds.org/guide/Hooded_oriole
Setophaga citrina,Hooded warbler,Hooded warbler,hoowar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/509118.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704241-1280px.jpg,https://www.allaboutbirds.org/guide/Hooded_warbler
Podiceps auritus,Horned grebe,Horned grebe,horgre,Podicipediformes,https://s3.amazonaws.com/com-aab-media/sound/521962.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704341-1280px.jpg,https://www.allaboutbirds.org/guide/Horned_grebe
Fratercula corniculata,Horned puffin,Horned puffin,horpuf,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522249.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704371-1280px.jpg,https://www.allaboutbirds.org/guide/Horned_puffin
Haemorhous mexicanus,House finch,House finch,houfin,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523177.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704451-1280px.jpg,https://www.allaboutbirds.org/guide/House_finch
Passer domesticus,House sparrow,House sparrow,houspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523197.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704531-1280px.jpg,https://www.allaboutbirds.org/guide/House_sparrow
Troglodytes aedon,House wren,House wren,houwre,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/508375.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704551-1280px.jpg,https://www.allaboutbirds.org/guide/House_wren
Parabuteo unicinctus,Harriss hawk,Harris's hawk,hrshaw,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522072.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704561-1280px.jpg,https://www.allaboutbirds.org/guide/Harriss_hawk
Vireo huttoni,Huttons vireo,Hutton's vireo,hutvir,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522626.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704581-1280px.jpg,https://www.allaboutbirds.org/guide/Huttons_vireo
Larus glaucoides,Iceland gull,Iceland gull,y00478,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/506683.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704731-1280px.jpg,https://www.allaboutbirds.org/guide/Iceland_gull
Columbina inca,Inca dove,Inca dove,incdov,Columbiformes,https://s3.amazonaws.com/com-aab-media/sound/522319.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704771-1280px.jpg,https://www.allaboutbirds.org/guide/Inca_dove
Passerina cyanea,Indigo bunting,Indigo bunting,indbun,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523111.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704791-1280px.jpg,https://www.allaboutbirds.org/guide/Indigo_bunting
Campephilus principalis,Ivory-billed woodpecker,Ivory-billed woodpecker,ivbwoo,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522504.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704831-1280px.jpg,https://www.allaboutbirds.org/guide/Ivory-billed_woodpecker
Baeolophus ridgwayi,Juniper titmouse,Juniper titmouse,juntit1,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522710.mp3,https://s3.amazonaws.com/com-aab-media/photo/75704871-1280px.jpg,https://www.allaboutbirds.org/guide/Juniper_titmouse
Charadrius vociferus,Killdeer,Killdeer,killde,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522138.mp3,https://s3.amazonaws.com/com-aab-media/photo/75705101-1280px.jpg,https://www.allaboutbirds.org/guide/Killdeer
Somateria spectabilis,King Eider,King eider,kineid,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521880.mp3,https://s3.amazonaws.com/com-aab-media/photo/75705181-1280px.jpg,https://www.allaboutbirds.org/guide/King_Eider
Rallus elegans,King rail,King rail,kinrai4,Gruiformes,https://s3.amazonaws.com/com-aab-media/sound/522090.mp3,https://s3.amazonaws.com/com-aab-media/photo/75705211-1280px.jpg,https://www.allaboutbirds.org/guide/King_rail
Calcarius lapponicus,Lapland longspur,Lapland longspur,laplon,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522850.mp3,https://s3.amazonaws.com/com-aab-media/photo/75705251-1280px.jpg,https://www.allaboutbirds.org/guide/Lapland_longspur
Calamospiza melanocorys,Lark bunting,Lark bunting,larbun,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523038.mp3,https://s3.amazonaws.com/com-aab-media/photo/75706941-1280px.jpg,https://www.allaboutbirds.org/guide/Lark_bunting
Chondestes grammacus,Lark sparrow,Lark sparrow,larspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523027.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707461-1280px.jpg,https://www.allaboutbirds.org/guide/Lark_sparrow
Leucophaeus atricilla,Laughing gull,Laughing gull,laugul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522260.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707491-1280px.jpg,https://www.allaboutbirds.org/guide/Laughing_gull
Spinus lawrencei,Lawrences goldfinch,Lawrence's goldfinch,lawgol,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523193.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707541-1280px.jpg,https://www.allaboutbirds.org/guide/Lawrences_goldfinch
Phoebastria immutabilis,Laysan albatross,Laysan albatross,layalb,Procellariiformes,https://s3.amazonaws.com/com-aab-media/sound/521975.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707601-1280px.jpg,https://www.allaboutbirds.org/guide/Laysan_albatross
Passerina amoena,Lazuli bunting,Lazuli bunting,lazbun,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523109.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707621-1280px.jpg,https://www.allaboutbirds.org/guide/Lazuli_bunting
Larus fuscus,Lesser black-backed gull,Lesser black-backed gull,lbbgul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522274.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707641-1280px.jpg,https://www.allaboutbirds.org/guide/Lesser_black-backed_gull
Ixobrychus exilis,Least bittern,Least bittern,leabit,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522022.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707681-1280px.jpg,https://www.allaboutbirds.org/guide/Least_bittern
Tachybaptus dominicus,Least grebe,Least grebe,leagre,Podicipediformes,https://s3.amazonaws.com/com-aab-media/sound/521958.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707731-1280px.jpg,https://www.allaboutbirds.org/guide/Least_grebe
Calidris minutilla,Least sandpiper,Least sandpiper,leasan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522196.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707821-1280px.jpg,https://www.allaboutbirds.org/guide/Least_sandpiper
Sternula antillarum,Least tern,Least tern,leater1,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522287.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707871-1280px.jpg,https://www.allaboutbirds.org/guide/Least_tern
Spinus psaltria,Lesser goldfinch,Lesser goldfinch,lesgol,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523192.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707901-1280px.jpg,https://www.allaboutbirds.org/guide/Lesser_goldfinch
Tringa flavipes,Lesser yellowlegs,Lesser yellowlegs,lesyel,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522154.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707941-1280px.jpg,https://www.allaboutbirds.org/guide/Lesser_yellowlegs
Egretta caerulea,Little blue heron,Little blue heron,libher,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522032.mp3,https://s3.amazonaws.com/com-aab-media/photo/75707991-1280px.jpg,https://www.allaboutbirds.org/guide/Little_blue_heron
Aramus guarauna,Limpkin,Limpkin,limpki,Gruiformes,https://s3.amazonaws.com/com-aab-media/sound/522113.mp3,https://s3.amazonaws.com/com-aab-media/photo/75708011-1280px.jpg,https://www.allaboutbirds.org/guide/Limpkin
Hydrocoloeus minutus,Little gull,Little gull,litgul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/527003.mp3,https://s3.amazonaws.com/com-aab-media/photo/75708091-1280px.jpg,https://www.allaboutbirds.org/guide/Little_gull
Limnodromus scolopaceus,Long-billed dowitcher,Long-billed dowitcher,lobdow,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522207.mp3,https://s3.amazonaws.com/com-aab-media/photo/75708131-1280px.jpg,https://www.allaboutbirds.org/guide/Long-billed_dowitcher
Toxostoma longirostre,Long-billed thrasher,Long-billed thrasher,lobthr,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522814.mp3,https://s3.amazonaws.com/com-aab-media/photo/75710711-1280px.jpg,https://www.allaboutbirds.org/guide/Long-billed_thrasher
Asio otus,Long-eared owl,Long-eared owl,loeowl,Strigiformes,https://s3.amazonaws.com/com-aab-media/sound/522377.mp3,https://s3.amazonaws.com/com-aab-media/photo/75710761-1280px.jpg,https://www.allaboutbirds.org/guide/Long-eared_owl
Lanius ludovicianus,Loggerhead shrike,Loggerhead shrike,logshr,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522604.mp3,https://s3.amazonaws.com/com-aab-media/photo/75710811-1280px.jpg,https://www.allaboutbirds.org/guide/Loggerhead_shrike
Parkesia motacilla,Louisiana waterthrush,Louisiana waterthrush,louwat,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522866.mp3,https://s3.amazonaws.com/com-aab-media/photo/75710861-1280px.jpg,https://www.allaboutbirds.org/guide/Louisiana_waterthrush
Oreothlypis luciae,Lucys warbler,Lucy's warbler,lucwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522892.mp3,https://s3.amazonaws.com/com-aab-media/photo/75710941-1280px.jpg,https://www.allaboutbirds.org/guide/Lucys_warbler
Geothlypis tolmiei,MacGillivrays warbler,MacGillivray's warbler,macwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522901.mp3,https://s3.amazonaws.com/com-aab-media/photo/75710951-1280px.jpg,https://www.allaboutbirds.org/guide/MacGillivrays_warbler
Setophaga magnolia,Magnolia warbler,Magnolia warbler,magwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522923.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711001-1280px.jpg,https://www.allaboutbirds.org/guide/Magnolia_warbler
Anas platyrhynchos,Mallard,Mallard,mallar,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521852.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711041-1280px.jpg,https://www.allaboutbirds.org/guide/Mallard
Limosa fedoa,Marbled godwit,Marbled godwit,margod,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522168.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711121-1280px.jpg,https://www.allaboutbirds.org/guide/Marbled_godwit
Brachyramphus marmoratus,Marbled murrelet,Marbled murrelet,marmur,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522235.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711151-1280px.jpg,https://www.allaboutbirds.org/guide/Marbled_murrelet
Aphelocoma wollweberi,Mexican jay,Mexican jay,mexjay4,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/507972.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711291-1280px.jpg,https://www.allaboutbirds.org/guide/Mexican_jay
Ictinia mississippiensis,Mississippi kite,Mississippi kite,miskit,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522062.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711311-1280px.jpg,https://www.allaboutbirds.org/guide/Mississippi_kite
Myiopsitta monachus,Monk parakeet,Monk parakeet,monpar,Psittaciformes,https://s3.amazonaws.com/com-aab-media/sound/522518.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711361-1280px.jpg,https://www.allaboutbirds.org/guide/Monk_parakeet
Cyrtonyx montezumae,Montezuma Quail,Montezuma quail,monqua,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521917.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711421-1280px.jpg,https://www.allaboutbirds.org/guide/Montezuma_Quail
Anas fulvigula,Mottled Duck,Mottled duck,motduc,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521855.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711431-1280px.jpg,https://www.allaboutbirds.org/guide/Mottled_Duck
Sialia currucoides,Mountain bluebird,Mountain bluebird,moublu,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522786.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711451-1280px.jpg,https://www.allaboutbirds.org/guide/Mountain_bluebird
Poecile gambeli,Mountain chickadee,Mountain chickadee,mouchi,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522695.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711471-1280px.jpg,https://www.allaboutbirds.org/guide/Mountain_chickadee
Zenaida macroura,Mourning dove,Mourning dove,moudov,Columbiformes,https://s3.amazonaws.com/com-aab-media/sound/522329.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711541-1280px.jpg,https://www.allaboutbirds.org/guide/Mourning_dove
Charadrius montanus,Mountain plover,Mountain plover,mouplo,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522139.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711611-1280px.jpg,https://www.allaboutbirds.org/guide/Mountain_plover
Cairina moschata,Muscovy Duck,Muscovy duck,musduc,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521838.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711631-1280px.jpg,https://www.allaboutbirds.org/guide/Muscovy_Duck
Cygnus olor,Mute Swan,Mute swan,mutswa,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521835.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711651-1280px.jpg,https://www.allaboutbirds.org/guide/Mute_Swan
Oreothlypis ruficapilla,Nashville warbler,Nashville warbler,naswar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522894.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711711-1280px.jpg,https://www.allaboutbirds.org/guide/Nashville_warbler
Colinus virginianus,Northern Bobwhite,Northern bobwhite,norbob,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521915.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711841-1280px.jpg,https://www.allaboutbirds.org/guide/Northern_Bobwhite
Corvus caurinus,Northwestern crow,Northwestern crow,norcro,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522668.mp3,https://s3.amazonaws.com/com-aab-media/photo/75711891-1280px.jpg,https://www.allaboutbirds.org/guide/Northwestern_crow
Colaptes auratus,Northern flicker,Northern flicker,norfli,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522495.mp3,https://s3.amazonaws.com/com-aab-media/photo/75712021-1280px.jpg,https://www.allaboutbirds.org/guide/Northern_flicker
Morus bassanus,Northern gannet,Northern gannet,norgan,Suliformes,https://s3.amazonaws.com/com-aab-media/sound/522013.mp3,https://s3.amazonaws.com/com-aab-media/photo/75712061-1280px.jpg,https://www.allaboutbirds.org/guide/Northern_gannet
